Config,Seed,Step,Score
tn_er,420,539999,9.266666666666667
tn_er,420,544999,9.2
tn_er,420,549999,9.466666666666667
tn_er,420,554999,9.666666666666666
tn_er,420,559999,9.3
tn_er,420,564999,9.3
tn_er,420,569999,8.833333333333334
tn_er,420,574999,9.333333333333334
tn_er,420,579999,9.233333333333333
tn_er,420,584999,9.333333333333334
tn_er,420,589999,9.2
tn_er,420,594999,9.2
tn_er,420,599999,9.366666666666667
tn_er,420,604999,9.4
tn_er,420,609999,9.333333333333334
tn_er,420,614999,9.233333333333333
tn_er,420,619999,9.6
tn_er,420,624999,9.233333333333333
tn_er,420,629999,9.6
tn_er,420,634999,9.433333333333334
tn_er,420,639999,9.166666666666666
tn_er,420,644999,9.5
tn_er,420,649999,9.233333333333333
tn_er,420,654999,9.233333333333333
tn_er,420,659999,9.566666666666666
tn_er,420,664999,9.4
tn_er,420,669999,9.333333333333334
tn_er,420,674999,9.366666666666667
tn_er,420,679999,9.4
tn_er,420,684999,23.866666666666667
tn_er,420,689999,9.566666666666666
tn_er,420,694999,9.566666666666666
tn_er,420,699999,9.3
tn_er,420,704999,9.133333333333333
tn_er,420,709999,9.3
tn_er,420,714999,9.366666666666667
tn_er,420,719999,9.3
tn_er,420,724999,9.3
tn_er,420,729999,9.366666666666667
tn_er,420,734999,9.133333333333333
tn_er,420,739999,9.2
tn_er,420,744999,9.066666666666666
tn_er,420,749999,9.266666666666667
tn_er,420,754999,9.233333333333333
tn_er,420,759999,9.566666666666666
tn_er,420,764999,9.266666666666667
tn_er,420,769999,9.266666666666667
tn_er,420,774999,9.366666666666667
tn_er,420,779999,9.4
tn_er,420,784999,9.5
tn_er,420,789999,9.133333333333333
tn_er,420,794999,9.533333333333333
tn_er,420,799999,9.433333333333334
tn_er,420,804999,9.533333333333333
tn_er,420,809999,9.366666666666667
tn_er,420,814999,9.366666666666667
tn_er,420,819999,9.433333333333334
tn_er,420,824999,9.433333333333334
tn_er,420,829999,9.5
tn_er,420,834999,9.6
tn_er,420,839999,9.333333333333334
tn_er,420,844999,9.166666666666666
tn_er,420,849999,9.5
tn_er,420,854999,9.433333333333334
tn_er,420,859999,9.4
tn_er,420,864999,9.3
tn_er,420,869999,9.333333333333334
tn_er,420,874999,9.366666666666667
tn_er,420,879999,9.333333333333334
tn_er,420,884999,9.5
tn_er,420,889999,9.6
tn_er,420,894999,9.233333333333333
tn_er,420,899999,9.2
tn_er,420,904999,9.333333333333334
tn_er,420,909999,9.466666666666667
tn_er,420,914999,9.533333333333333
tn_er,420,919999,9.3
tn_er,420,924999,9.3
tn_er,420,929999,9.4
tn_er,420,934999,9.633333333333333
tn_er,420,939999,9.3
tn_er,420,944999,9.4
tn_er,420,949999,9.4
tn_er,420,954999,9.1
tn_er,420,959999,9.233333333333333
tn_er,420,964999,9.366666666666667
tn_er,420,969999,9.4
tn_er,420,974999,9.366666666666667
tn_er,420,979999,9.533333333333333
tn_er,420,984999,9.3
tn_er,420,989999,9.566666666666666
tn_er,420,994999,9.5
tn_er,420,999999,9.3
tn_er,69,4999,9.2
tn_er,69,9999,9.466666666666667
tn_er,69,14999,9.433333333333334
tn_er,69,19999,9.4
tn_er,69,24999,9.266666666666667
tn_er,69,29999,9.466666666666667
tn_er,69,34999,9.266666666666667
tn_er,69,39999,9.566666666666666
tn_er,69,44999,9.333333333333334
tn_er,69,49999,9.5
tn_er,69,54999,9.433333333333334
tn_er,69,59999,9.666666666666666
tn_er,69,64999,9.466666666666667
tn_er,69,69999,9.333333333333334
tn_er,69,74999,9.4
tn_er,69,79999,9.433333333333334
tn_er,69,84999,9.366666666666667
tn_er,69,89999,9.266666666666667
tn_er,69,94999,9.433333333333334
tn_er,69,99999,9.633333333333333
tn_er,69,104999,9.366666666666667
tn_er,69,109999,9.233333333333333
tn_er,69,114999,9.466666666666667
tn_er,69,119999,9.5
tn_er,69,124999,9.2
tn_er,69,129999,9.233333333333333
tn_er,69,134999,9.233333333333333
tn_er,69,139999,9.3
tn_er,69,144999,9.3
tn_er,69,149999,9.466666666666667
tn_er,69,154999,9.4
tn_er,69,159999,9.5
tn_er,69,164999,9.0
tn_er,69,169999,9.2
tn_er,69,174999,9.333333333333334
tn_er,69,179999,9.066666666666666
tn_er,69,184999,9.566666666666666
tn_er,69,189999,9.466666666666667
tn_er,69,194999,9.366666666666667
tn_er,69,199999,9.333333333333334
tn_er,69,204999,9.5
tn_er,69,209999,9.433333333333334
tn_er,69,214999,9.266666666666667
tn_er,69,219999,9.366666666666667
tn_er,69,224999,9.5
tn_er,69,229999,9.2
tn_er,69,234999,9.333333333333334
tn_er,69,239999,9.5
tn_er,69,244999,8.933333333333334
tn_er,69,249999,9.4
tn_er,69,254999,9.133333333333333
tn_er,69,259999,9.466666666666667
tn_er,69,264999,9.2
tn_er,69,269999,9.266666666666667
tn_er,69,274999,9.466666666666667
tn_er,69,279999,9.366666666666667
tn_er,69,284999,9.433333333333334
tn_er,69,289999,9.333333333333334
tn_er,69,294999,9.5
tn_er,69,299999,9.266666666666667
tn_er,69,304999,9.266666666666667
tn_er,69,309999,9.5
tn_er,69,314999,9.266666666666667
tn_er,69,319999,9.366666666666667
tn_er,69,324999,9.466666666666667
tn_er,69,329999,9.366666666666667
tn_er,69,334999,9.366666666666667
tn_er,69,339999,8.966666666666667
tn_er,69,344999,9.366666666666667
tn_er,69,349999,9.433333333333334
tn_er,69,354999,9.466666666666667
tn_er,69,359999,9.233333333333333
tn_er,69,364999,9.466666666666667
tn_er,69,369999,9.3
tn_er,69,374999,9.366666666666667
tn_er,69,379999,9.4
tn_er,69,384999,9.466666666666667
tn_er,69,389999,9.266666666666667
tn_er,69,394999,9.4
tn_er,69,399999,9.166666666666666
tn_er,69,404999,9.3
tn_er,69,409999,9.4
tn_er,69,414999,9.466666666666667
tn_er,69,419999,9.266666666666667
tn_er,69,424999,9.466666666666667
tn_er,69,429999,9.366666666666667
tn_er,69,434999,9.466666666666667
tn_er,69,439999,9.4
tn_er,69,444999,9.233333333333333
tn_er,69,449999,9.466666666666667
tn_er,69,454999,9.333333333333334
tn_er,69,459999,9.366666666666667
tn_er,69,464999,9.3
tn_er,69,469999,9.5
tn_er,69,474999,9.366666666666667
tn_er,69,479999,9.433333333333334
tn_er,69,484999,9.5
tn_er,69,489999,9.2
tn_er,69,494999,9.5
tn_er,69,499999,9.4
tn_er,69,504999,9.333333333333334
tn_er,69,509999,9.466666666666667
tn_er,69,514999,9.333333333333334
tn_er,69,519999,9.233333333333333
tn_er,69,524999,9.4
tn_er,69,529999,9.333333333333334
tn_er,69,534999,9.3
tn_er,69,539999,9.533333333333333
tn_er,69,544999,9.633333333333333
tn_er,69,549999,9.166666666666666
tn_er,69,554999,9.4
tn_er,69,559999,9.533333333333333
tn_er,69,564999,9.1
tn_er,69,569999,9.3
tn_er,69,574999,9.466666666666667
tn_er,69,579999,9.266666666666667
tn_er,69,584999,9.5
tn_er,69,589999,9.4
tn_er,69,594999,9.433333333333334
tn_er,69,599999,9.466666666666667
tn_er,69,604999,9.433333333333334
tn_er,69,609999,9.166666666666666
tn_er,69,614999,9.2
tn_er,69,619999,9.466666666666667
tn_er,69,624999,9.433333333333334
tn_er,69,629999,9.266666666666667
tn_er,69,634999,9.433333333333334
tn_er,69,639999,9.366666666666667
tn_er,69,644999,9.333333333333334
tn_er,69,649999,9.5
tn_er,69,654999,9.333333333333334
tn_er,69,659999,9.5
tn_er,69,664999,9.266666666666667
tn_er,69,669999,9.366666666666667
tn_er,69,674999,9.4
tn_er,69,679999,9.6
tn_er,69,684999,9.166666666666666
tn_er,69,689999,9.166666666666666
tn_er,69,694999,9.333333333333334
tn_er,69,699999,9.5
tn_er,69,704999,9.4
tn_er,69,709999,9.3
tn_er,69,714999,9.433333333333334
tn_er,69,719999,9.666666666666666
tn_er,69,724999,9.433333333333334
tn_er,69,729999,9.366666666666667
tn_er,69,734999,9.0
tn_er,69,739999,9.433333333333334
tn_er,69,744999,9.466666666666667
tn_er,69,749999,9.433333333333334
tn_er,69,754999,9.466666666666667
tn_er,69,759999,9.4
tn_er,69,764999,9.133333333333333
tn_er,69,769999,9.4
tn_er,69,774999,9.233333333333333
tn_er,69,779999,9.5
tn_er,69,784999,9.233333333333333
tn_er,69,789999,9.166666666666666
tn_er,69,794999,9.5
tn_er,69,799999,9.5
tn_er,69,804999,9.5
tn_er,69,809999,9.266666666666667
tn_er,69,814999,9.4
tn_er,69,819999,9.366666666666667
tn_er,69,824999,9.266666666666667
tn_er,69,829999,9.533333333333333
tn_er,69,834999,9.366666666666667
tn_er,69,839999,9.166666666666666
tn_er,69,844999,9.633333333333333
tn_er,69,849999,9.466666666666667
tn_er,69,854999,9.166666666666666
tn_er,69,859999,9.233333333333333
tn_er,69,864999,9.3
tn_er,69,869999,9.2
tn_er,69,874999,9.533333333333333
tn_er,69,879999,9.3
tn_er,69,884999,9.466666666666667
tn_er,69,889999,9.3
tn_er,69,894999,9.033333333333333
tn_er,69,899999,9.433333333333334
tn_er,69,904999,9.333333333333334
tn_er,69,909999,9.033333333333333
tn_er,69,914999,9.333333333333334
tn_er,69,919999,9.333333333333334
tn_er,69,924999,9.333333333333334
tn_er,69,929999,9.366666666666667
tn_er,69,934999,9.266666666666667
tn_er,69,939999,9.3
tn_er,69,944999,9.2
tn_er,69,949999,9.433333333333334
tn_er,69,954999,9.3
tn_er,69,959999,9.433333333333334
tn_er,69,964999,9.333333333333334
tn_er,69,969999,9.133333333333333
tn_er,69,974999,9.433333333333334
tn_er,69,979999,9.333333333333334
tn_er,69,984999,9.266666666666667
tn_er,69,989999,9.3
tn_er,69,994999,9.4
tn_er,69,999999,9.233333333333333
